newspaper_name,headline,article_text,publish_date
The New York Times,Hillary Clinton Aides Issue Talking Points on Rebutting Attacks,"Photo

Aides to Hillary Rodham Clinton circulated a series of talking points to allies on Monday to help them respond to a spate of negative news accounts in recent weeks about the Bill, Hillary and Chelsea Clinton Foundation.

An email from Mrs. Clinton’s spokesman, Nick Merrill, which was obtained by The New York Times, instructed those receiving it to focus on the work of the foundation and stress that it “is a philanthropy, period.” The email also emphasizes that the contributions the foundation receives from foreign governments, for which it has been criticized, are driven by its “groundbreaking, life-changing work around the globe.”

The talking points were sent to a broad list of surrogates and allies after a string of critical news articles about foreign donations to the foundation and reports of internal conflict at the organization that led to the departure of its chief executive, Eric Braverman.

In addition to highlighting the foundation’s work on HIV/AIDS treatment and reducing greenhouse gases, Mr. Merrill also stressed its transparency and noted that it was the disclosure of its donors that allowed for the critical coverage.

“Let’s remember why journalists are able to dig through all these records,” Mr. Merrill wrote. “Because unlike many other similar charities, the foundation voluntarily discloses all of its contributors’ names, right on the Clinton Foundation website. And it refuses to take anonymous contributions. No charity is required to do these, but the Clinton Foundation does it, on its own accord.”

The foundation’s staff has made similar points to a number of news outlets in recent months, but the latest effort seems to reflect a growing sense of urgency among Mrs. Clinton’s advisers to push back against these articles. Since Mrs. Clinton lacks a full-scale political operation to respond to critical coverage, the effort has largely fallen to the foundation’s staff, which may not be able to answer charges as aggressively as a campaign would. The comments — and the strong focus on the foundation’s good works — also provide a hint of how the Clintons plan to respond to attacks if, as is expected, Mrs. Clinton runs for president.",02/03/2015
The New York Times,Clinton Signs AIDS Financing Pledge,"Senator Hillary Rodham Clinton just signed a pledge that commits the next president to investing $50 billion by 2013 to combat AIDS around the world. She is also planning to deliver a formal policy on AIDS.

Gay and lesbian activists have been asking the presidential candidates to sign the pledge, which is being circulated by a global AIDS alliance.

Among the Democratic candidates, only Bill Richardson had signed the pledge. John Edwards and Barack Obama have issued AIDS plans and have agreed to many of the pledge’s goals but have not signed it.

ACT UP, a coalition of gay and lesbian activists, had been planning a demonstration against Mrs. Clinton on Tuesday in Philadelphia, where the Democratic presidential candidates are meeting for a debate. Some activists had been complaining that she had not signed the pledge.

But when The Caucus contacted the Clinton campaign, a spokesman said that Mrs. Clinton would sign the pledge shortly; moments later she did.

“Senator Clinton has been working on a formal AIDS policy that she will be unveiling in the near future,” a statement from the campaign said. “She already supports investing $50 billion over the next five years to fight global AIDS and advocates a comprehensive approach to fighting AIDS both here and abroad.”

Initially, ACT UP, which has been demonstrating on behalf of people with AIDS for nearly 20 years, announced that it would march against Mrs. Clinton at the debate Tuesday. Kaytee Riek, a member of ACT UP and a member of Health GAP, an organization that is also sponsoring the demonstration, said that the protest was aimed at Mrs. Clinton because “she’s the front-runner,” even though she has a “spectacular” record on AIDS. She also said that Mr. Edwards and Mr. Obama had already put out plans that would achieve many of the goals stated in the pledge.

But informed subsequently that Mrs. Clinton had signed the pledge, Ms. Riek said, “That’s excellent!” She also said that this would probably change the focus of the demonstration on Tuesday to urge all candidates to make discussion of AIDS a campaign priority.

Mr. Edwards was the first to issue a comprehensive AIDS plan that includes $50 billion, which Ms. Riek said was “excellent.”

Senator Obama has said that as president, he would double foreign assistance from $25 billion per year to $50 billion per year for numerous projects, including the treatment of AIDS and other diseases like tuberculosis and malaria. In outlining his “millennium development goals,” Mr. Obama’s campaign said he would “dedicate as much funding to HIV/AIDS as possible — without cutting into other critical foreign assistance programs — to ensure a comprehensive fight against this global pandemic.”

Mrs. Clinton has addressed numerous aspects of the AIDS issue, including the racial disparities that ACT UP has said is one of its chief concerns.

“If HIV-AIDS were the leading cause of death of white women between the ages of 25 and 34, there would be an outraged outcry in this country,” Mrs. Clinton said at a forum in June at Howard University. She also said she was committed to getting Medicaid to cover AIDS treatment.",26/10/2007
The New York Times,Running for a Cause: Commitment Challenge,"Jessica Dolan/U.S. Fund for UNICEF

For four years, I talked about running the New York City Marathon. But each year I ended up curbside, coffee cup in hand, watching waves of people push themselves to the finish. I would leave the race and say to friends, “I’d really like to run the marathon while I live in New York.”

Some obstacle — work, travel, graduate school, the heat, a nagging soccer injury — would provide me with a convenient excuse. In 2008, I entered the marathon lottery, but was — to my relief — denied a spot.

This reluctance to commit did not carry over into other areas of my life, and certainly not my professional life. I work for the U.S. Fund for Unicef, the United Nations Children’s Fund. In over 150 countries, Unicef provides children with health care, clean water, nutrition, education, protection, emergency relief, and more. The U.S. Fund supports Unicef’s work through fund raising, advocacy, and education in the United States. There’s no place for dilettantes here.

I’ve traveled all over the world and met amazing children, like J.R., an HIV-positive teenager in Brazil who spends three hours getting to the Unicef office to organize online support groups twice a week that help others living with HIV. I’ve met children in the Amazon who travel six hours by boat to go to school.

Why couldn’t I muster the courage to tackle 26.2 miles of New York City roadway?

My work with Unicef provided the motivation and the opportunity. Last year, the U.S. Fund formed Team Unicef, which raised over $150,000 running in the 2009 New York City Marathon. The 2010 Team Unicef has 60 runners and a goal to raise $225,000 for Unicef’s lifesaving programs. We’ve already raised over $133,000. I signed up, with a personal fund raising goal of $3,500.

None of the sports I participated in during high school and college prepared me for the mental and physical challenges of marathon training. The longest I had run before this year was six miles. Now, since June, I’ve run almost 300 miles, including the Queens Half Marathon (in 90-degree heat) and the ING NYC 18M Tune-up.

I bought a sensor for my running shoes that allows me to track my progress online and virtually race against a friend who lives in Hong Kong. My runs are posted on my Facebook page and I’ve received encouragement from family, friends, and Unicef colleagues and supporters in Europe, Brazil, Kenya, Cambodia, and all over the United States.

Dolores Gahan/U.S. Fund for Unicef

It’s not always easy, but I’m committed. During a visit to Peru this summer, I planned to train at altitude, but a five-minute soccer game 12,000 feet above sea level with some young Peruvian kids was too much. I believe the medical term is “bonked.”

After playing catch-up when I returned to New York, I finished a 20-mile training run last week, and I physically and mentally feel much better.

I don’t know if I would go through rigors of marathon training without the inspiration of children around the world who go through so much more. It’s important for me to honor them, and Unicef’s work.

A few weeks ago, Unicef announced that the number of children who die every day from preventable causes has dropped this year from 24,000 to 22,000. In 1990, just 20 years ago, 34,000 children died every day from preventable causes. Each day I train for the marathon, 12,000 more children are waking up and starting their long journey to school. That’s something I can be proud of no matter my finishing time.

Brian Meyers is the Director of Board Relations and Leadership Development at the U.S. Fund for Unicef. He lives on the Upper West Side of Manhattan and hopes to finish the marathon under four hours.",14/10/2010
The New York Times,"What ‘Angels in America’ Meant to Them, and to You","Joan Marcus

For the film and theater director Mike Nichols the play changed how he thought about characters. For the Pulitzer Prize-winning playwright Doug Wright (“I Am My Own Wife”) it established a dividing line for gay-themed theater. For other dramatists like Lisa Kron (“Well”), Tarell Alvin McCraney (“The Brother/Sister Plays”) and Sarah Ruhl (“In the Next Room, or the vibrator play”) it was inspiration. And for academics and artistic directors, it became the last major stage work of the 20th century to wrestle with.

Tony Kushner’s play “Angels in America” opens Thursday at Off Broadway’s Signature Theater Company, the first revival in New York since the original, acclaimed Broadway run in 1993-94, and it seems like a ripe moment to ask ArtsBeat readers: What’s your sharpest memory from seeing or reading “Angels”? And two decades on, how do the themes or politics of “Angels” resonate today?

As for the examples above, here are some excerpts from interviews last week.

Mr. Nichols: “It replaced drama’s traditional family – unhappy parents, unhappy teens – with a group of friends bound by love and illness, who became their own family. It changed the way I saw characters. We saw kindness on stage for once. We were reminded that love means wanting a person to be his or her best self.”

Mr. Wright, on plays about gay life and characters pre- and post-“Angels”: “The plays before generally declared, to varying degrees of urgency, ‘this is who we are and pay attention to us.’ What Tony did was write a play where being gay was a metaphor for the whole human experience. He conveyed that we all experience injustice and persecution, and the characters in ‘Angels’ just happened to experience these things because they were gay.”

Ms. Kron: ‘Angels’ put us at the center of the intellectual universe as gay people, and showed that gay people can be the metaphorical stand-ins for all people. ‘Angels’ marked the complete obliteration of any kind of ghettoization of gay people in American culture.”

Mr. McCraney: “I read the play as a young gay man in American whose mother was HIV-positive, and in a way the play is like a time capsule of not only a particular era but also all of the lost men of color who were HIV-positive whose lives were decimated, men who I never knew but inspired me, like Alvin Ailey and Joseph Beam.”

Ms. Ruhl: “I think because we’re a young country our drama has less of that sense of exploding history than other countries. I think Tony Kushner made people feel that going to the theater was a way of engaging in this incredible aesthetic, political, civic, historical event, and a historical event that was also highly of the moment. I think he influenced younger playwrights a great deal and taught us not to be afraid of epic or of language. Certainly I took courage from him when I decided to write a play – ‘Passion Play’ – in three acts and three historical epochs.”

Jean Howard, chairwoman of the English and Comparative Literature department at Columbia University, who will teach a course in the spring on Mr. Kushner’s work: “I’m not sure I would have taught a course just on Tony 15 years ago. But the key thing is that he’s kept producing work – he didn’t have just one hit, but since then he is extending and deepening, like ‘Homebody/Kabul’ and ‘Caroline, or Change.’ ”

Kay Thigpen, managing director of Trustus Theater in Columbia, S.C.: “It’s the only show that we’ve ever done that sold out completely before we even started performances, in 1996. And unlike some of our other shows, it didn’t inspire protests. I think a lot of people in Columbia understood that this play was something special, that it had a point of view about the 1980s and AIDS that was worth considering. Not everyone agreed with that point of view, of course, but I think American theater was lucky to have a play that tried to capture a time in our history so ambitiously.”

What’s your two cents? The comments section awaits.",25/10/2010
The New York Times,"Sex Education for Teenagers, Online and in Texts","In Chicago, teenagers can subscribe to Sex-Ed Loop, a program endorsed by the district that includes weekly automated texts about contraception, relationships and disease prevention. Through Hookup, California teenagers can text their ZIP codes to a number and receive locations for health clinics.

Many services, like Sexetc.org, a national site run by and for teenagers, offer both privacy and communities where adolescents can learn about sexuality and relationships, particularly on mobile devices, eluding parental scrutiny. Services offer links to blogs, interactive games, moderated forums, and Facebook and Twitter pages.

Photo

The messages, rendered in teenspeak, can be funny and blunt: for Real Talk, a technology-driven H.I.V. prevention program run by the AIDS Council of Northeastern New York, teenagers made a YouTube video, shouting a refrain from a rap song, “Sport Dat Raincoat,” during which a girl carrying an umbrella is pelted with condoms.

“When we ask young people what is the No. 1 way they learn about sex, they say, ‘We Google it,’ ” said Deb Levine, executive director of ISIS Inc., an Oakland, Calif.,-based nonprofit organization that administers texting services and checks content for medical accuracy. “But most of the time, the best information is not coming up in those searches.”

Quantifying services is difficult. But Ms. Levine, who hosts Sex::Tech, a conference about sexual health programs for youth, said that requests to make presentations about online or mobile services had soared. Typically, she receives between 40 and 50 applications. This year, she received about 120.

Unlike classroom lessons, which are supposed to follow local, state or federal guidelines, Internet programs have no independent standards. And proponents of abstinence-based sexual education argue that these digital services presume that sexual activity among teenagers is the norm, and do not spend enough time on alternatives.

“They are only focusing on the risk-reduction model,” said Valerie Huber, executive director of the National Abstinence Education Association, which hopes to kick off its online service for teenagers next year.

Advertisement Continue reading the main story

Those who run digital programs say they simply want teens to have accurate information, to help them make good decisions. Even though popular culture is saturated with sex, facts and advice can be hard to find.

Few disagree about the need for more education. Although the teenage birth rate dropped 9 percent in 2010 from 2009, the United States still has one of the highest rates among developed countries, according to the Centers for Disease Control and Prevention. Rates of syphilis, gonorrhea and chlamydia among American teenagers continue to rise.

Most online services receive grants from philanthropies, like the Ford Foundation, and health and education agencies on the state and federal level. Classroom content is largely controlled by school districts, but it is a low priority in many areas. Chicago, for example, does not have a mandated sex education curriculum, although teachers are encouraged to include material in science or physical education classes. School officials see programs like Sex-Ed Loop, which began in September, as vital.

Photo

Mary Beth Szydlowski, the H.I.V. education prevention specialist for Chicago schools, said that Sex-Ed Loop not only reinforces what students learn in class but can reach all teenagers, including dropouts. It is managed by the Illinois Caucus for Adolescent Health, which enlists Chicago teenagers to create the text messages as well as blog posts and testimonial videos for its site.

Juan Chavez, 19, a sophomore at DePaul University, remembers sex education during ninth-grade health class as awkward.

“The teacher had been a nutrition major,” Mr. Chavez said. “He was really uncomfortable. He just said, ‘I don’t believe you guys should be having sex, so I’ll just say this because I have to.’ ”

Newsletter Sign Up Continue reading the main story Please verify you're not a robot by clicking the box. Invalid email address. Please re-enter. You must select a newsletter to subscribe to. Sign Up You will receive emails containing news content , updates and promotions from The New York Times. You may opt-out at any time. You agree to receive occasional updates and special offers for The New York Times's products and services. Thank you for subscribing. An error has occurred. Please try again later. View all New York Times newsletters.

Now, through the Illinois Caucus for Adolescent Health, Mr. Chavez texts and blogs, with a focus on gay teenagers, about such subjects as what to do if a condom breaks, which clinics are gay-friendly and where to find low-cost lubricants — “things people need to know on the fly,” he said.

Parents who fear that sex education will encourage a child to experiment are misguided, said Elizabeth Schroeder, executive director of Answer, a national sex education organization that oversees Sexetc. Studies show the opposite is true, she said.

But making sure that Web-surfing teenagers find these programs, rather than pornographic sites, has been challenging.

Advertisement Continue reading the main story

Leslie Kantor, vice president for education at Planned Parenthood Federation of America, said it was expanding its chat program, which teenagers can use with handheld devices or online. The organization is trying, she said, to embed material with search terms used by teenagers.

“How do I write content that says ‘sex’ 80,000 times so our page will pop up in a kid’s search on Google near the top?” she said.

When it comes to marketing, programs are increasingly relying on the customer: teenagers.

Real Talk held a classroom contest to see which student could send the most texts containing this prevention message: “ROFL!!!” (Translation: rolling on the floor laughing). “STDs and HIV can spread as fast as this message. Still laughing? Pass on the message not HIV/STDs. 518-HIV-TEST.” Within an hour, the message had been sent to nearly 450 phones.",31/12/2011
The New York Times,Ebola Evolved Into Deadlier Enemy During the African Epidemic,"The Ebola epidemic that tore through West Africa in 2014 claimed 11,310 lives, far more than any previous outbreak. A combination of factors contributed to its savagery, among them a mobile population, crumbling public health systems, official neglect and hazardous burial practices.

But new research suggests another impetus: The virus may have evolved a new weapon against its human hosts. In studies published on Thursday in the journal Cell, two teams of scientists report that a genetic mutation may have made Ebola more deadly by improving the virus’s ability to enter human cells.

The researchers do not yet understand exactly how it works, but several lines of evidence suggest it helped expand the scope of the epidemic. One alarming finding: Patients infected with the mutated version of Ebola were significantly more likely to die.

“It’s hard to escape the conclusion that it’s an adaptation to the human host,” said Dr. Jeremy Luban, a virologist at the University of Massachusetts Medical School and an author of one of the new studies.",04/11/2016
The New York Times,"For First Time, AIDS Vaccine Shows Some Success","“We often talk about whether a vaccine is even possible,” said Mitchell Warren, the executive director of the AIDS Vaccine Advocacy Coalition, or AVAC. “This is not the vaccine that ends the epidemic and says, ‘O.K., let’s move on to something else.’ But it’s a fabulous new step that takes us in a new direction.”

In which direction is still unknown. No one — including the researchers from the United States Army , the National Institutes of Health , the Thai Ministry of Public Health and two vaccine companies that tested the vaccine — knows why the vaccine gave even its weak indicator of success.

Experts generally disdain vaccines that do not protect at least 70 to 80 percent of those getting them. And this vaccine did not lower the viral loads of people who were vaccinated but caught the virus anyway, which was baffling because even mismatched vaccines usually do that.

Photo

Simply repeating the trial to confirm the results would be pointless, experts agreed.

The trial, the largest AIDS vaccine trial in history, cost $105 million and followed 16,402 Thai volunteers.

The men and women ages 18 to 30 were recruited from two provinces southeast of the capital, Bangkok , from the general population rather than from high-risk groups like drug injectors or sex workers. Half got six doses of two different vaccines; half were given placebos.

For ethical reasons, all were offered condoms , taught how to avoid infection and promised lifelong antiretroviral treatment if they got AIDS. They were then regularly tested for three years; 74 of those who got placebos became infected, but only 51 of those who got the vaccines did.

Although the difference was a mere 23 people, Col. Jerome H. Kim, a physician and the manager of the Army ’s H.I.V. vaccine program, said it was statistically significant and meant that the vaccine was 31.2 percent effective.

Advertisement Continue reading the main story

The results were surprising because both vaccines, one from the French company Sanofi-Aventis and one developed by Genentech but now licensed to Global Solutions for Infectious Diseases, a nonprofit health group, had failed when used individually.

Newsletter Sign Up Continue reading the main story Please verify you're not a robot by clicking the box. Invalid email address. Please re-enter. You must select a newsletter to subscribe to. Sign Up You will receive emails containing news content , updates and promotions from The New York Times. You may opt-out at any time. You agree to receive occasional updates and special offers for The New York Times's products and services. Thank you for subscribing. An error has occurred. Please try again later. View all New York Times newsletters.

“This came out of the blue,” said Chris Viehbacher, Sanofi’s chief executive. Even 31 percent protection “was at least twice as good as our own internal experts were predicting,” he added.

In 2004, there was so much skepticism about the trial just after it began that 22 top AIDS researchers published an editorial in Science magazine suggesting that it was a waste of money.

One conclusion from the surprising result, said Alan Bernstein, head of the Global HIV Vaccine Enterprise, an alliance of organizations pursuing a vaccine, “is that we’re not doing enough work in humans.”

Photo

Instead of going back to mice or monkeys, he said, different new variants on the two vaccines could be tried on a few hundred people in several countries.

This vaccine was designed to combat the most common strain of the virus in Southeast Asia, so it would have to be modified for the strains circulating in Africa and the United States .

Sanofi’s vaccine, Alvac-HIV, is a canarypox virus with three AIDS virus genes grafted onto it. Variations of it were tested in several countries; it was safe but not protective. The other vaccine, Aidsvax, was originally made by Genentech and contains a protein found on the surface of the AIDS virus; it is grown in a broth of hamster ovary cells. It was tested in Thai drug users in 2003 and in gay men in North America and Europe but failed.

In 2007, two trials of a Merck vaccine in about 4,000 people were stopped early; it not only failed to work but for some men also seemed to increase the risk of infection.

Combining Alvac and Aidsvax was simply a hunch: if one was designed to create antibodies and the other to alert white blood cells, might they work together?

Advertisement Continue reading the main story

One puzzling result — those who became infected had as much virus in their blood whether they got the vaccine or a placebo — suggests that RV 144 does not produce neutralizing antibodies, as most vaccines do, Dr. Fauci said. Antibodies are Y-shaped proteins formed by the body that clump onto invading viruses, blocking the surface spikes with which they attach to cells and flagging them for destruction.

Instead, he theorized, it might produce “binding antibodies,” which latch onto and empower effector cells, a type of white blood cell attacking the virus. Therefore, he said, it might make sense to screen all the stored Thai blood samples for binding antibodies.

“The humbling prospect of this,” he said, “is that we may not even be measuring the critical parameter. It may be something you don’t normally associate with protection.”",25/09/2009
The New York Times,China Calls for Expanded Use of Condoms,"HONG KONG — China has just issued a new “action plan” to combat the rising spread of H.I.V. and AIDS, and this seems to be the takeaway: Condoms or condom vending machines should be available in 95 percent of the country’s hotels by 2015.

The plan by the State Council, according to the official Chinese news agency Xinhua, “urged comprehensive intervention to prevent H.I.V./AIDS infection through sexual intercourse, as intercourse has become the most common transmission channel in China.”

China’s “overall burden” from H.I.V. and AIDS cases is low, according to the World Health Organization office in Beijing. But the numbers of reported cases in China are rising as heterosexual transmission surpasses injection drug use as the No. 1 cause of infection.

“There is still time for China to slow the spread of HIV and to prevent a wider epidemic,” a W.H.O. bulletin said. “Concerted, scaled-up prevention efforts are needed to ensure universal access to condoms, clean needles and other protective measures.”

Government figures say the country has about 780,000 people living with H.I.V./AIDS, including 154,000 AIDS patients.

The government wants AIDS deaths to decrease 30 percent by 2015, with new infections dropping 25 percent and total infections maxxing out at 1.2 million by 2015.

Michel Sidibé, executive director of the United Nations’ AIDS prevention agency, has lobbied China, South Africa, India and Russia to energize (or in some cases reverse) their approaches to the epidemic, as my colleague Donald G. McNeil Jr. reported in a recent profile of Mr. Sidibé.

“He pressed China to admit that H.I.V. was spreading rapidly among gay men and drug users,” Donald wrote, “and that the 500,000 Chinese working in Africa and 40 million migrant laborers, many of whom visit prostitutes, were potential risk pools.”",04/03/2012
The New York Times,What We Can Do to Help,"One of the most common comments we get goes: “What can I do to help? You guys talk so much about the problems, and now I want to do something.” I don’t like to bring up problems without proposing solutions. In this second-to-last entry, I propose concrete action steps to channel passion and idealism into activism and action.

Be forewarned that I don’t think that giving money is usually the best way to help. I believe that education, awareness and tangible actions multiple many times over. They are actions that, during your lifetime, will far outweigh infrequent monetary contributions. An aid worker at HEAL Africa summarized my thoughts when she said, “It’s too easy to give money and feel like you’ve helped. Doing something shouldn’t be about relieving your guilty conscience.” That said, there are many humanitarian organizations doing great things that rely on donor funds, and I do hope that you consider supporting them. I am just proposing other ways to help beyond monetary contributions.

1) Educate yourself

Exposure to and understanding of issues is the most important, and most fundamental step, of “doing something” to help. Broaden your understanding through reading and traveling. Your voice as an activist will be much stronger if assertions are backed by evidence, and if your passion and conviction is grounded in reality.

Keep the big picture in mind. I agree with Dr. Paul Farmer that too many HIV/AIDS activists ask only for more money for HIV/AIDS while neglecting related issues like malaria, malnutrition, and primary healthcare. HIV funding should not be decreased, but rather, funding should take into account the big picture to develop a “horizontal” approach to improving overall healthcare.

Spend time abroad if you can. Nick often says that a college education is not complete without spending some time in a developing country: “How can you consider yourself educated if you do not know how 1/3 of humanity lives?” For young people, there are many opportunities to volunteer or work abroad. Consider programs like the Peace Corps and National Security Education Program. Seek out internship opportunities at an U.N. agency, NGO, or religious charity organization. Study abroad. Teach English. For those past college-age, there are similar types of opportunities available with NGOs.

2) Educate others

Once you understand the issues and have spent time abroad, use your social and professional networks to educate others and share ideas. You have more networks than you might think. Forward articles to help educate family and friends. Join discussion forums. If you worked abroad or spent time researching an issue, seek opportunities in your community to give talks.

Join associations. Consider professional organizations that focus on service and advocacy. For physicians-in-training, groups like the American Medical Student Association and National Physicians Alliance are organizations that promote discussion of international health issues, service opportunities, and advocacy and lobbying. Groups like these also provide a forum for you to bring up ideas, and to receive advice from others about opportunities to assist and contribute.

3) Take action

Assist existing humanitarian aid groups. There are many excellent aid organizations worthy of your investment or volunteer time. We have listed some of the groups in the “blog roll”, and encourage that you check these out and look into other options as well. The projects I am most inspired by include ones that focus on capacity-building, peace and reconciliation, long-term economic development, community-oriented public health, education, and women’s empowerment. Horizontal programs that don’t pinpoint only one disease or only one intervention are relatively rare, but particularly effective, in addressing systemic problems.

I am also impressed by organizations that take a need-based approach to critically examine community needs. Aya Shneerson of the World Food Program talked to us about her frustrations with groups that start with the opposite approach, “It should not be about what aid groups can offer. It’s all about what the people need.” Rwanda’s President Kagame also had mixed feelings about NGOs, and said that while their overall benefit is positive, they often bring in their own agendas.

Lobby your legislators. It’s not because of politicians that the U.S. is not doing enough to help Africa or to stop the war in the Congo. It’s because we have not, as a country, expressed interest in global issues. Let’s show our legislators that we care about international health, ongoing wars, and global poverty. Let’s place public health and international development as top priorities in our foreign policy agenda. My next blog entry will mention more specifics about what our government should do; ultimately it is us who will propel our government to action.

Finally, remember that problems don’t exist just in Africa; ­injustices exist everywhere. Social activism is not limited just to the places “over there”; there are many opportunities to assist no matter where you are. Insecurity is not limited just to war-torn areas; there are destructive people and destructive values that exist in our own backyard. There is a lot we can do by assisting our own communities. Part of being globally conscious involves striving to help all those around us, to the best of our abilities, every single day.

I welcome your comments, thoughts, suggestions, and contributions.",27/06/2007
The New York Times,Three Things to Watch This Week,"‘Younger’

When to watch: Tuesday at 10 p.m., on TVLand

“Younger” has been fabulous this season, especially because the writers finally decided to let the cast sing, even just a little. Sutton Foster sang a song from “The Sound of Music” earlier this season in a moment that was charming but contrived, like the show itself. This week, it’s Miriam Shor’s turn, and she duets with the guest star Martha Plimpton. Next week is the season finale, so savor this episode like the last day of summer vacation. Maybe Hilary Duff will get her big musical number in Season 6.

Interested in getting suggestions on what to watch? Sign up for the Watching newsletter, which we send out every Monday, Wednesday and Friday.

I Want Something Emotional",20/08/2018
The New York Times,Newswallah: In the National English-Language Press Today,"In a bid to stay a step ahead (Hindustan Times) of Team Anna, which has announced its intention to campaign for electoral reform, the United Progressive Alliance government will call an all-party meeting on the subject. To decriminalize the electoral system and avoid a repeat of Anna Hazare’s agitation, the government plans to modify the existing law, “disqualifying candidates against whom courts had framed charges for having committed offences punishable with a minimum of five years’ imprisonment.”

The UPA government is set to make it compulsory that four percent of annual purchases come from units run by Dalits and tribals (Times of India). The timing of the announcement could be seen as politically motivated.

Five people were killed and 30 injured on Sunday when the police opened fire (The Hindu) on a stone-pelting mob that was protesting the detention of their leader, John Pandian, in Paramakudi, Tamil Nadu. Dozens of police officers were injured and a number of government vehicles, including a riot control vehicle, were torched by the agitators. “Police had to open fire at the protesters for self-protection and to protect public property,” said Chief Minister J. Jayalalithaa, defending the action (Indian Express).

At Junagadh Civil Hospital in Gujarat, 23 of 103 thalassemic children registered with the hospital have tested HIV positive (Indian Express) since January this year. Gujarat’s health minister, Jay Narayan Vyas, said the children could have received blood from multiple sources, but parents said that they only received transfusions from Junagadh Civil Hospital.

Ahead of the Reserve Bank of India’s mid-quarter monetary policy review, the difference in the outlook of bond traders and economists is stark. Eight out of 10 bond dealers say there will be no hike, while most economists expect the central bank to increase key policy rates (Mint) as inflation remains persistently high.",12/09/2011
The New York Times,"Tory Dent, Poet Who Wrote of Living With H.I.V., Dies at 47","Tory Dent, a poet, essayist and art critic whose verse told of life with a diagnosis of H.I.V. and of the struggle to keep her creativity alive, died last Friday at her home in the East Village. She was 47.

The death was announced by her husband, Sean Harvey. The cause was an opportunistic infection associated with AIDS, to which her condition had progressed about nine years ago.

Since she was found to be H.I.V-positive at the age of 30, Ms. Dent published three volumes of her poetry. ""What Silence Equals"" (Persea Books), which came out in 1993, was followed by ""HIV, Mon Amour"" (Sheep Meadow Press), in 2000. The third, ""Black Milk"" (Sheep Meadow), appeared in 2005, just weeks before her death.

""HIV, Mon Amour"" drew a great deal of attention and won several awards, including the James Laughlin Award of the Academy of American Poets. It contained unflinching, graphically detailed verse accounts of her fight with the disease, the unending medical appointments she endured and a daily existence lived in defiance of it.

Advertisement Continue reading the main story

She adapted the title for ""What Silence Equals"" from a slogan of Act-Up, the AIDS activist group, signifying that silence about acquired immune deficiency syndrome equaled death.",03/01/2006
The New York Times,Newswallah: In the National English-Language Press Today,"In a bid to stay a step ahead (Hindustan Times) of Team Anna, which has announced its intention to campaign for electoral reform, the United Progressive Alliance government will call an all-party meeting on the subject. To decriminalize the electoral system and avoid a repeat of Anna Hazare’s agitation, the government plans to modify the existing law, “disqualifying candidates against whom courts had framed charges for having committed offences punishable with a minimum of five years’ imprisonment.”

The UPA government is set to make it compulsory that four percent of annual purchases come from units run by Dalits and tribals (Times of India). The timing of the announcement could be seen as politically motivated.

Five people were killed and 30 injured on Sunday when the police opened fire (The Hindu) on a stone-pelting mob that was protesting the detention of their leader, John Pandian, in Paramakudi, Tamil Nadu. Dozens of police officers were injured and a number of government vehicles, including a riot control vehicle, were torched by the agitators. “Police had to open fire at the protesters for self-protection and to protect public property,” said Chief Minister J. Jayalalithaa, defending the action (Indian Express).

At Junagadh Civil Hospital in Gujarat, 23 of 103 thalassemic children registered with the hospital have tested HIV positive (Indian Express) since January this year. Gujarat’s health minister, Jay Narayan Vyas, said the children could have received blood from multiple sources, but parents said that they only received transfusions from Junagadh Civil Hospital.

Ahead of the Reserve Bank of India’s mid-quarter monetary policy review, the difference in the outlook of bond traders and economists is stark. Eight out of 10 bond dealers say there will be no hike, while most economists expect the central bank to increase key policy rates (Mint) as inflation remains persistently high.",12/09/2011
The New York Times,‘Little Dorito’ and More: Suggestions for Literary Product Placement,"A blogger’s recent discovery that a 99-cent e-book version of “War and Peace” sold in Barnes and Noble’s Nook Store had replaced every instance of the ordinary English word “kindle” with the word “Nook” prompted much online tittering about the wisdom of outsourcing book digitization to a company named Superior Formatting Publishing as well as reminders of the deep roots of literary product placement. (When Jules Verne began serializing “Around the World in 80 Days” in 1872 shipping companies lobbied to be name-checked in the text.)

But for the keepers of “Questioningly,” the New Yorker’s weekly Twitter-based contest, the glitch was also an opening. Last Friday they invited readers to offer their own corporate-literary mash-ups. And now, the results are in.

The contest drew multiple entries for “Gone With the Windex,” “Slaughterhouse Five-Guys,” and “Midnight in the Olive Garden of Good and Evil,” along with at least one pitch for “One Flew Over the Condé Nast,” a reference to the New Yorker’s parent company. But ultimately the judges cast aside “Little Dorito,” “Less than Xerox,” “Remembrance of Things Pabst,” and “Pninterest” to proclaim “Bayerwulf” the winner.

“Everyone guffawed,” Ben Greenman, the contest organizer, said in an e-mail. “Some almost spit-took. I guess the compactness of it pleased people and also the absurdity of the collision — Old English heroic poem meets tiny aspirin tablets.”

The New Yorker contest, which previously invited readers to choose the most annoying word in English or summarize “Star Wars” in a single Twitter message, is closed, but readers with deep pockets still have time to corrupt the literary enterprise. Until Tuesday the online auction site Charity Buzz is accepting bids to have yourself or a loved one appear as a character in the forthcoming John Grisham novel.

Proceeds will benefit Ubuntu Africa, which helps HIV-positive children in South Africa, though organizers say they cannot promise whether the winner will appear as a hero, a villain or an afterthought.",11/06/2012
